Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
DM_C01595[e],0.263230773,0.266649444,0.255651239,0.27367324,0.277199651,0.274190689,0.266649444,0.269205252,0.269640515,0.273842703,0.271883444,0.269064716,0.274937456,0.266878621,0.256975903,0.273842703,0.283481562,0.211339497,0.275711259,0.273731349,0.271944446,0.276590369,0.274190689,0.257413461,0.281884524,0.269935698,0.275711259,0.27315739,0.274344126,0.271944446,0.268768983,0.263230773,0.268227836,0.272533506,0.276713672,0.271078658,0.264348839,0.246022835,0.274190689,0.264430216,0.276590369,0.276590369,0.269548308,0.269900566,0.274950227,0.255485993,0.258438386,0.260815352,0.271331669
DM_C02679[e],0.01931969,0.019570601,0.018763394,0.020086109,0.020344928,0.020124087,0.019570601,0.019758184,0.01979013,0.020098547,0.019954748,0.019747869,0.020178896,0.019587422,0.018860617,0.020098547,0.020805986,0.015511156,0.020235689,0.020090374,0.019959225,0.020300211,0.020124087,0.018892731,0.020688772,0.019811794,0.020235689,0.020048249,0.020135349,0.019959225,0.019726164,0.01931969,0.019686447,0.020002459,0.02030926,0.019895681,0.01940175,0.018056722,0.020124087,0.019407722,0.020300211,0.020300211,0.019783362,0.019809216,0.020179833,0.018751266,0.018967955,0.019142411,0.019914251
DM_C06425[e],0.004829922,0.00489265,0.004690848,0.005021527,0.005086232,0.005031022,0.00489265,0.004939546,0.004947532,0.005024637,0.004988687,0.004936967,0.005044724,0.004896855,0.004715154,0.005024637,0.005201497,0.003877789,0.005058922,0.005022594,0.004989806,0.005075053,0.005031022,0.004723183,0.005172193,0.004952949,0.005058922,0.005012062,0.005033837,0.004989806,0.004931541,0.004829922,0.004921612,0.005000615,0.005077315,0.00497392,0.004850437,0.00451418,0.005031022,0.004851931,0.005075053,0.005075053,0.004945841,0.004952304,0.005044958,0.004687816,0.004741989,0.004785603,0.004978563
DM_C06735[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DM_C141[e],0.009659845,0.009785301,0.009381697,0.010043055,0.010172464,0.010062044,0.009785301,0.009879092,0.009895065,0.010049274,0.009977374,0.009873935,0.010089448,0.009793711,0.009430308,0.010049274,0.010402993,0.007755578,0.010117844,0.010045187,0.009979613,0.010150105,0.010062044,0.009446366,0.010344386,0.009905897,0.010117844,0.010024124,0.010067674,0.009979613,0.009863082,0.009659845,0.009843223,0.01000123,0.01015463,0.009947841,0.009700875,0.009028361,0.010062044,0.009703861,0.010150105,0.010150105,0.009891681,0.009904608,0.010089917,0.009375633,0.009483977,0.009571206,0.009957125
DM_C162[e],0.006439897,0.006523534,0.006254465,0.00669537,0.006781643,0.006708029,0.006523534,0.006586061,0.00659671,0.006699516,0.006651583,0.006582623,0.006726299,0.006529141,0.006286872,0.006699516,0.006935329,0.005170385,0.00674523,0.006696791,0.006653075,0.006766737,0.006708029,0.006297577,0.006896257,0.006603931,0.00674523,0.00668275,0.006711783,0.006653075,0.006575388,0.006439897,0.006562149,0.006667486,0.006769753,0.006631894,0.00646725,0.006018907,0.006708029,0.006469241,0.006766737,0.006766737,0.006594454,0.006603072,0.006726611,0.006250422,0.006322652,0.006380804,0.006638084
DM_C16537[e],0.001609974,0.001630883,0.001563616,0.001673842,0.001695411,0.001677007,0.001630883,0.001646515,0.001649177,0.001674879,0.001662896,0.001645656,0.001681575,0.001632285,0.001571718,0.001674879,0.001733832,0.001292596,0.001686307,0.001674198,0.001663269,0.001691684,0.001677007,0.001574394,0.001724064,0.001650983,0.001686307,0.001670687,0.001677946,0.001663269,0.001643847,0.001609974,0.001640537,0.001666872,0.001692438,0.001657973,0.001616812,0.001504727,0.001677007,0.00161731,0.001691684,0.001691684,0.001648614,0.001650768,0.001681653,0.001562605,0.001580663,0.001595201,0.001659521
DM_C170[e],0.001609974,0.001630883,0.001563616,0.001673842,0.001695411,0.001677007,0.001630883,0.001646515,0.001649177,0.001674879,0.001662896,0.001645656,0.001681575,0.001632285,0.001571718,0.001674879,0.001733832,0.001292596,0.001686307,0.001674198,0.001663269,0.001691684,0.001677007,0.001574394,0.001724064,0.001650983,0.001686307,0.001670687,0.001677946,0.001663269,0.001643847,0.001609974,0.001640537,0.001666872,0.001692438,0.001657973,0.001616812,0.001504727,0.001677007,0.00161731,0.001691684,0.001691684,0.001648614,0.001650768,0.001681653,0.001562605,0.001580663,0.001595201,0.001659521
DM_C183[e],0.025759586,0.026094135,0.025017858,0.026781479,0.027126571,0.026832116,0.026094135,0.026344245,0.026386839,0.026798063,0.026606331,0.026330492,0.026905195,0.026116562,0.025147489,0.026798063,0.027741315,0.020681541,0.026980918,0.026787166,0.026612301,0.027066947,0.026832116,0.025190308,0.02758503,0.026415726,0.026980918,0.026730998,0.026847132,0.026612301,0.026301552,0.025759586,0.026248596,0.026669946,0.027079014,0.026527575,0.025869,0.024075629,0.026832116,0.025876963,0.027066947,0.027066947,0.026377816,0.026412288,0.026906444,0.025001687,0.025290607,0.025523215,0.026552335
DM_CHEBI35759[e],0.804987074,0.815441726,0.781808069,0.836921222,0.847705354,0.838503636,0.815441726,0.823257653,0.824588732,0.83743946,0.83144784,0.822827879,0.840787329,0.816142571,0.785859032,0.83743946,0.866916091,0.646298156,0.843153697,0.837098926,0.831634392,0.845842107,0.838503636,0.787197127,0.862032184,0.825491433,0.843153697,0.835343701,0.838972863,0.831634392,0.821923496,0.804987074,0.820268611,0.833435798,0.84621918,0.828986721,0.808406236,0.752363409,0.838503636,0.808655096,0.845842107,0.845842107,0.824306753,0.825383995,0.840826382,0.78130273,0.790331454,0.797600464,0.829760456
EX_C00001[e],-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517,-15.60086517
EX_C00002[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00004[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00005[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00007[e],-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037,-9.144116037
EX_C00009[e],-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,5.867960003,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131,-2.453228131
EX_C00011[e],-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725,-16.11859725
EX_C00013[e],-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783,-15.41524783
EX_C00020[e],-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203,-7.575009203
EX_C00022[e],-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801,-12.82943801
EX_C00024[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00025[e],0,-12.59161647,0,-12.59161647,-12.59161647,0,-12.59161647,-12.59161647,0,-12.59161647,0,-12.59161647,-12.59161647,0,-12.59161647,0,0,0,-12.59161647,-12.59161647,0,-12.59161647,0,0,0,0,-12.59161647,-12.59161647,-12.59161647,0,0,-12.59161647,0,0,-12.59161647,0,-12.59161647,0,0,0,-12.59161647,-12.59161647,0,0,-12.59161647,-12.59161647,-12.59161647,0,0
EX_C00026[e],-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434,-10.65612434
EX_C00031[e],-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278,-12.25439278
EX_C00033[e],-11.0479257,-11.0479257,-10.86151105,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-10.93205769,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257,-11.0479257
EX_C00036[e],-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913,-15.93979913
EX_C00037[e],-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304,-11.01393304
EX_C00042[e],-12.28651466,-12.28651466,121.721078,-8.252485797,1.758429243,-6.94388378,-12.28651466,5.436626415,-12.28651466,-12.28651466,-7.629222647,5.121131738,-0.217264563,-12.28651466,134.6332619,-12.28651466,-3.871020685,76.63311623,-0.094388103,21.08757947,-7.275414985,2.690979796,-6.94388378,-12.28651466,-4.230440187,-8.566672557,1.481878484,13.75506714,0.388943602,-8.857074407,-12.28651466,-12.28651466,7.726754573,-12.28651466,21.85069608,-8.504520766,-12.28651466,3.22799104,-5.397055818,-12.28651466,13.50935557,1.160411432,-12.28651466,-12.28651466,-7.098795479,128.7872494,130.6841354,-12.28651466,10.77468625
EX_C00047[e],-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414,-10.6308414
EX_C00049[e],-11.78650106,-11.78650106,0,-11.78650106,-11.78650106,-11.78650106,-11.78650106,-11.78650106,0,0,0,-11.78650106,0,-11.78650106,-11.78650106,0,-11.78650106,0,-11.78650106,-11.78650106,0,-11.78650106,-11.78650106,-11.78650106,0,-11.78650106,-11.78650106,-11.78650106,0,0,-11.78650106,-11.78650106,0,-11.78650106,-11.78650106,0,0,-11.78650106,-11.78650106,0,-11.78650106,-11.78650106,0,0,-11.78650106,0,0,0,-11.78650106
EX_C00054[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00055[e],0.762938119,0.772846667,0.740969883,0.793204169,0.803424986,0.794703926,0.772846667,0.780254324,0.781515874,0.793695337,0.788016693,0.779847,0.796868328,0.773510903,0.744809241,0.793695337,0.82163224,0.612538407,0.799111087,0.793372591,0.788193501,0.801659067,0.794703926,0.746077441,0.817003446,0.782371422,0.799111087,0.791709052,0.795148641,0.788193501,0.778989858,0.762938119,0.777421417,0.789900809,0.802016443,0.785684132,0.76617868,0.713063282,0.794703926,0.766414541,0.801659067,0.801659067,0.781248624,0.782269596,0.796905341,0.740490941,0.749048045,0.755937354,0.78641745
EX_C00058[e],234.3771388,236.6119664,-6.524219171,33.23762253,29.19726371,30.67875551,238.1828301,26.97370711,33.489282,245.6255525,28.068836,27.68707604,27.216142,238.0709277,-6.85470686,244.6024258,20.87167271,-0.522878647,27.72335555,16.18595861,28.51794225,28.80815798,30.67875551,224.3345196,20.42653255,29.42645248,27.70793236,21.89398324,26.24191577,28.33192872,35.37732662,234.3771388,14.20674954,35.88380419,39.78868311,27.24427411,233.7525702,31.76567448,30.82202312,234.2706265,22.38265222,28.80815798,237.1738605,33.80169246,34.15454149,-7.056227808,-7.064130863,232.9002931,16.4164823
EX_C00059[e],-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904,-9.576491904
EX_C00060[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00061[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00062[e],-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435,-10.23545435
EX_C00064[e],-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441,-14.75613441
EX_C00065[e],-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031,-11.48294031
EX_C00068[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00073[e],-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802,-16.03402802
EX_C00074[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00077[e],-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092,-18.38161092
EX_C00078[e],-7.264203298,-7.261776724,-14.35567958,-14.35567958,-14.35567958,-8.438852621,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-7.144033485,-14.35567958,-14.35567958,-6.090943176,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-8.048372922,-14.35567958,-14.35567958,-7.821297591,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-14.35567958,-7.508688098,-14.35567958,-14.35567958,-8.126627593,-14.35567958,-14.35567958,-14.35567958,-7.865890958,-7.156499941,-7.176435475,-7.327339984,-14.35567958
EX_C00079[e],-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899,-12.35929899
EX_C00082[e],-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228,-12.08604228
